time,open,high,low,close,Volume,Volume MA,ParabolicSAR,Conversion Line,Base Line,Lagging Span,Leading Span A,Leading Span B,Kumo Cloud Upper Line,Kumo Cloud Lower Line,Basis,Upper,Lower,EMA,Smoothing Line,MA,Smoothing Line,Volume,Volume MA,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,Plot,Histogram,MACD,Signal,%K,%D,MOM,Accumulation/Distribution,ATR,Bollinger Bands Width
2015-06-24T00:00:00Z,243.85,243.99,238.2,240.19,6714,7151.250000000017,257.39,245.87,238.20999999999998,275.47,236.665,228.505,236.665,228.505,236.16000000000048,254.05739087127,218.26260912873096,242.25746790232512,242.08071098655068,245.36444444444447,243.25355555555524,6714,7151.250000000017,53.7309728669436,59.861580905570236,NaN,NaN,50,0.6747601546427653,3.443615677200569,2.7688555225578035,42.932979429329805,53.729975382057034,8.099999999999994,1770638.592336525,6.186883362101073,0.15157004464150986
2015-06-25T00:00:00Z,240.19,242.9,239.18,241.98,4983,6982.200000000017,257.0062,247.795,238.20999999999998,278.96,235.915,228.505,235.915,228.505,237.0390000000005,254.2535576765409,219.8244423234601,242.2019743218601,242.28656878924053,244.4633333333334,244.06266666666633,4983,6982.200000000017,56.02745579775887,60.43629157703184,NaN,NaN,50,0.3847352511502975,3.2497745864956755,2.865039335345378,47.45993862938968,48.575562564075796,6.060000000000002,1773156.8826591056,6.010677407665282,0.1452466275721748
2015-06-26T00:00:00Z,242.08,243.44,240,242.98,5263,7108.250000000017,256.630076,244.89,238.20999999999998,276.76,232.48749999999998,228.505,232.48749999999998,228.505,237.9385000000005,254.40446523131766,221.47253476868332,242.35757945748807,242.42485503139238,243.93222222222226,244.44911111111077,5263,7108.250000000017,57.30244786779229,61.05293308876498,NaN,NaN,50,0.22048244983232745,3.140642397635787,2.9201599478034597,50.869416979202164,47.08744501264056,-7.110000000000014,1777012.3361474776,5.827057592832047,0.1384052200994554
2015-06-27T00:00:00Z,242.98,252,242.36,251.21,7085,7298.3000000000175,256.26147447999995,245.1,238.20999999999998,277.68,232.1025,228.505,232.1025,228.505,239.3640000000005,255.2317022910998,223.49629770890118,244.12806356599046,242.7438840251139,244.24444444444447,244.57888888888857,7085,7298.3000000000175,66.03181485815745,62.00205305126544,NaN,NaN,50,0.6045707541062675,3.675873390436294,3.0713026363300266,76.63516068052937,58.32150542970708,3.450000000000017,1782936.1017076436,6.099410621915472,0.13258219524322182
2015-06-28T00:00:00Z,251.28,251.28,247.04,248.62,6066,7153.900000000018,255.90024499039995,245.1,238.20999999999998,276.61,231.5675,228.505,231.5675,228.505,240.38650000000047,255.8679576509785,224.90504234902244,245.02645085279238,243.1943072200911,244.79111111111115,244.5591111111108,6066,7153.900000000018,61.75300965332398,62.58855412685531,NaN,NaN,50,0.6203290350990227,3.846713930203805,3.226384895104782,66.0603715170279,64.52164972558649,0.21999999999999886,1781390.9885000964,5.966595577492939,0.1288047178271492
2015-06-29T00:00:00Z,248.63,256.94,248.3,256.04,15357,7467.350000000018,238.2,247.57,238.20999999999998,289.01,230.91,228.505,230.91,228.505,241.75350000000049,257.6874992154819,225.81950078451908,247.2291606822339,244.18864577607283,246.04444444444445,244.69511111111078,15357,7467.350000000018,68.12540585150481,63.18550847505755,NaN,NaN,50,1.0418000775726601,4.528634992070607,3.486834914497947,94.14062500000016,78.94538573251914,12.340000000000032,1793548.6135000964,6.157553036243442,0.13182021534729704
2015-06-30T00:00:00Z,256.04,268,255,262.5,19873,8149.8000000000175,238.57479999999998,253.1,243.515,288.78,229.8425,230.53,230.53,229.8425,243.48450000000054,260.49906843410696,226.46993156589414,250.28332854578713,245.80491662085825,248.14000000000001,245.43044444444413,19873,8149.8000000000175,72.43191521202147,63.08975465194862,NaN,NaN,50,1.6318303801096254,5.526622889634979,3.8947925095253533,81.54362416107382,80.58154022603397,17.74000000000001,1796605.9981154809,6.646299247940339,0.13975894510004844
2015-07-01T00:00:00Z,262.58,265.25,253.81,257.62,13280,8578.300000000017,239.75180799999998,253.1,244.93,293.19,229.68,230.995,230.995,229.68,244.9140000000005,261.6321821978042,228.1958178021968,251.75066283662972,247.68353329668662,249.43111111111114,246.53022222222188,13280,8578.300000000017,65.25903814638986,62.78760477882541,NaN,NaN,50,1.5691684186669868,5.856253032859087,4.2870846141921,65.16778523489936,80.28401146532445,13.980000000000018,1792171.5925210754,6.988706444516029,0.13652287903348645
2015-07-02T00:00:00Z,257.62,260.77,253.19,254.54,9780,8774.400000000018,240.88173568,253.1,244.93,294.29,229.5575,230.995,230.995,229.5575,246.1710000000005,261.7778112053349,230.5641887946661,252.30853026930376,249.31962663734924,250.63111111111115,247.8075555555552,9780,8774.400000000018,61.14347637879827,62.154687972813115,NaN,NaN,50,1.2119917771106516,5.802074335580414,4.590082558469763,54.832214765100666,67.1812080536913,8.539999999999992,1785875.2336820252,7.030941698479168,0.12679650491190567
2015-07-03T00:00:00Z,254.49,256.44,252.4,255.92,9121,9030.250000000018,241.9664662528,253.59,245.155,294.01,228.05249999999998,230.995,230.995,228.05249999999998,247.3850000000005,262.0293156207088,232.74068437929216,253.030824215443,250.9205013098794,252.37888888888892,249.32511111111074,9121,9030.250000000018,62.29096125618012,62.192800393761296,NaN,NaN,50,0.9708072357193922,5.803591603119003,4.8327843673996105,59.463087248322125,59.82102908277406,12.179999999999978,1792648.2534840053,6.817303005730656,0.1183929148550502
2015-07-04T00:00:00Z,256.06,261.28,254.05,260.2,7861,9243.850000000017,243.007807602688,254,247.33499999999998,289.85,227.725,230.995,230.995,227.725,248.79050000000046,262.66896169425934,234.91203830574156,254.4646593723544,252.36760104790352,254.40333333333334,250.99688888888855,7861,9243.850000000017,65.67647284101022,62.39675013229227,NaN,NaN,50,0.9978261467763909,6.080067050870099,5.082240904093708,73.82550335570467,62.70693512304249,20.00999999999999,1798160.7389611837,6.846781362464178,0.1115674569106044
2015-07-05T00:00:00Z,260.16,274.74,258.75,271.5,21300,9784.900000000018,244.00749529858047,258.55,250.78500000000003,288.01,227.6225,230.995,230.995,227.6225,250.56950000000052,266.37983393065684,234.7591660693442,257.8717274978835,253.8852808383229,257.57222222222225,252.88333333333298,21300,9784.900000000018,72.65643843822305,63.23694208121133,NaN,NaN,50,1.6372591622714259,7.1288148569329906,5.491555694661565,91.13300492610834,74.80719851004505,29.52000000000001,1810828.8440268496,7.499868408002452,0.126195198782424
2015-07-06T00:00:00Z,271.39,278.54,267.13,268.51,19976,9888.750000000018,245.85144558066563,262.78999999999996,252.895,284.33,227.6225,230.995,230.995,227.6225,251.49050000000048,269.1228571594649,233.85814284053606,259.99938199830683,255.53502467065832,259.49444444444447,254.89599999999965,19976,9888.750000000018,68.67675466669446,63.61105254930806,NaN,NaN,50,1.7113352779415028,7.630724792088444,5.919389514146941,75.13634110064446,80.03161646081917,25.53,1795684.9001179978,7.779163521716564,0.14022284865205156
2015-07-07T00:00:00Z,268.53,271.69,264.01,265.51,13720,9728.350000000017,248.4665299342124,263.42,253.3,280.19,227.6225,230.995,230.995,227.6225,252.37800000000053,270.9326582829986,233.82334171700242,261.1015055986455,257.2936197365267,261.37111111111113,257.04399999999964,13720,9728.350000000017,64.83926439346823,63.99610201630477,NaN,NaN,50,1.4226347932920032,7.697683005761945,6.275048212469942,67.69955379276148,77.98963327317144,14.299999999999983,1787324.2751179978,7.772080413022524,0.1470386347700517
2015-07-08T00:00:00Z,265.67,273.24,263.01,270.63,16010,9973.550000000017,250.8724075394754,265.47,253.3,282.32,227.935,230.995,230.995,227.935,253.4895000000005,273.5592737655138,233.4197262344872,263.0072044789164,259.2888957892213,262.99222222222227,259.16666666666634,16010,9973.550000000017,68.11396384602952,65.02345851481091,NaN,NaN,50,1.4366440779091914,8.070853309856432,6.63420923194724,79.90345528455279,74.24645005931957,22.00999999999999,1795164.9496048014,7.947646097806631,0.15834796917042532
2015-07-09T00:00:00Z,270.41,271.98,265.92,268.92,13870,10330.500000000018,253.08581493631738,265.47,254.74,280.43,229.1325,230.995,230.995,229.1325,254.7505000000005,275.3633246244636,234.1376753755374,264.18976358313313,261.2339166313771,263.7055555555556,261.02711111111074,13870,10330.500000000018,65.90620992452932,65.72908380958023,NaN,NaN,50,1.2005025452596767,8.134837413521836,6.93433486826216,75.03892060197198,74.21397655976209,12.879999999999995,1795027.6228721282,7.812814233677586,0.16182754989264433
2015-07-10T00:00:00Z,268.98,294.71,268.63,285.23,29121,11567.600000000017,255.122149741412,273.55499999999995,263.13,285,229.905,230.995,230.995,229.905,256.7740000000005,280.7395647961603,232.8084352038407,268.3978108665065,263.33913330510165,266.77333333333337,262.86733333333297,29121,11567.600000000017,74.42198058775891,66.95190757529214,NaN,NaN,50,1.9672083697778895,9.393345330484522,7.426136960706632,81.89111747851008,78.94449778834496,22.730000000000018,1802977.8345285698,9.11761321698633,0.1866666001710435
2015-07-11T00:00:00Z,284.63,298.05,283.88,291.64,11659,12055.850000000017,259.0809347672708,275.225,266.20000000000005,281.13,236.36,233.515,236.36,233.515,259.17400000000055,286.74092757633423,231.60707242366686,273.0462486932052,265.94850664408136,270.8955555555556,265.1475555555552,11659,12055.850000000017,76.86744338269074,67.72588104133023,NaN,NaN,50,2.6860089655494868,10.783648167643491,8.097639202094005,87.43383650264649,81.45462486104286,34.01999999999998,1804088.6072879205,9.478497987201592,0.21272911307718848
2015-07-12T00:00:00Z,291.65,317.99,291.65,310.55,22470,12921.900000000018,263.7572225951983,286.02,278.095,277.48,240.11999999999998,237.45499999999998,240.11999999999998,237.45499999999998,262.4015000000005,297.207480678598,227.595519321403,280.5469989545642,269.83760531526514,276.9655555555556,268.2664444444441,22470,12921.900000000018,82.25687001486946,69.19044249572633,NaN,NaN,50,4.128701616993746,13.258516223336187,9.12981460634244,89.32414980628498,86.21636792914718,56.01000000000002,1813864.8487457794,10.683605273830052,0.26528797037057666
2015-07-13T00:00:00Z,310.55,310.73,281,292.68,29753,14163.100000000017,271.34981143187053,288.37,278.095,279.63,240.16,238.20999999999998,240.16,238.20999999999998,264.8485000000005,300.92081973409694,228.77618026590406,282.97359916365133,273.83088425221206,280.5744444444445,271.7828888888886,29753,14163.100000000017,66.49154109092709,69.07373786997078,NaN,NaN,50,3.5928636307395276,13.62089414476685,10.028030514027323,61.41180057935661,79.38992896276271,36.76000000000002,1807489.920726943,12.04406203998505,0.2723996528890771
2015-07-14T00:00:00Z,292.54,297.13,286.02,287.55,10342,14344.500000000018,277.87943783140867,290.5,278.095,262.19,240.265,238.20999999999998,240.265,238.20999999999998,267.2165000000005,302.7164415633157,231.71655843668535,283.88887933092104,277.7707074017697,282.3577777777778,275.513333333333,10342,14344.500000000018,62.77212162450294,68.38375261371947,NaN,NaN,50,2.649858658014624,13.340353836545603,10.690495178530979,53.59048635462723,68.10881224675627,27.350000000000023,1799996.3923741078,11.977343322843263,0.2657017179950722
2015-07-15T00:00:00Z,287.49,293.7,284.29,285.67,9777,14584.200000000017,281,290.5,278.095,265.05,240.46749999999997,238.20999999999998,240.46749999999997,238.20999999999998,269.4010000000005,303.77959560829794,235.02240439170313,284.2451034647368,280.94016592141577,284.2644444444445,279.0115555555552,9777,14584.200000000017,61.416254117908736,68.10926804025652,NaN,NaN,50,1.7024510287319021,12.818558964445856,11.116107935713954,50.724195761549026,55.24216089851097,14.170000000000016,1793087.0353071578,11.793961656925886,0.2552224795624169
2015-07-16T00:00:00Z,285.67,292.4,274.92,277.89,21082,15375.150000000018,317.99,290.5,278.095,264.33,240.46749999999997,238.20999999999998,240.46749999999997,238.20999999999998,271.1465000000005,303.4652179665105,238.82778203349054,282.9740827717894,282.9257327371326,285.6400000000001,281.9604444444441,21082,15375.150000000018,56.02331316167134,67.74354209617603,NaN,NaN,50,0.4215441262671007,11.64303809354783,11.221493967280729,38.86263149870404,47.725771204960104,9.379999999999995,1779169.0559021235,12.200107252859748,0.23838565474022297
2015-07-17T00:00:00Z,277.74,280.73,272.31,279.43,11466,15594.200000000017,317.1286,291.95500000000004,278.095,271.15,241.1875,238.20999999999998,241.1875,238.20999999999998,272.5575000000005,303.714623021853,241.40037697814802,282.26526621743153,283.2693861897061,286.6177777777778,283.8908888888885,11466,15594.200000000017,56.83135996265604,67.35357057521003,NaN,NaN,50,-0.4074265608009391,10.712210766279554,11.119637327080493,39.693462621207374,43.09342996048682,13.920000000000016,1787094.4858308644,11.930099591941197,0.22862788968824882
2015-07-18T00:00:00Z,279.15,283,276.73,276.79,9352,15758.500000000018,315.335856,293.31,278.095,267.73,241.33999999999997,238.20999999999998,241.33999999999997,238.20999999999998,273.96600000000046,303.1518331386814,244.78016686131951,281.17021297394524,282.9087089517649,287.49222222222227,285.2744444444441,9352,15758.500000000018,54.96677509480735,66.58859216476695,NaN,NaN,50,-1.1755055975043298,9.650255330200082,10.825760927704412,30.452397029034465,36.336163716315305,6.160000000000025,1777921.4714767975,11.525806763945395,0.21306171669974303
2015-07-19T00:00:00Z,276.74,278.1,275.01,275.47,5065,15243.900000000018,313.61482176,295.15,278.095,264.48,242.04,238.20999999999998,242.04,238.20999999999998,274.9375000000005,302.94145891653386,246.9335410834672,280.0301703791562,282.1369671614119,286.4077777777778,286.08444444444405,5065,15243.900000000018,54.01256588620927,65.25688698248027,NaN,NaN,50,-1.7782364238556312,8.602965397884873,10.381201821740504,22.662786467806534,30.9362153726828,6.550000000000011,1774364.4973667653,10.923249137949298,0.20371145381429076
2015-07-20T00:00:00Z,275.08,279.35,274.62,278.96,8792,14689.850000000017,311.9626288896,295.15,278.58500000000004,265.4,243.0025,238.20999999999998,243.0025,238.20999999999998,275.7605000000005,303.2161045098074,248.3048954901936,279.8161363033249,281.2511737291295,284.9988888888889,286.231333333333,8792,14689.850000000017,56.178602285519744,64.36416181239635,NaN,NaN,50,-1.9347181259294874,7.962804164328645,9.897522290258133,29.010549290651117,27.375244262497386,-6.270000000000039,1781706.6538149682,10.48087419952435,0.19912644856538086
2015-07-21T00:00:00Z,278.95,281.07,276.28,276.76,8973,14474.500000000018,310.376523734016,291.52,278.995,261.46,241.54999999999998,238.20999999999998,241.54999999999998,238.20999999999998,276.71750000000054,302.88104477128076,250.55395522872033,279.20490904265995,280.4973389833036,281.2444444444445,285.3522222222218,8973,14474.500000000018,54.43795680912524,63.62121127065757,NaN,NaN,50,-2.162009385952178,7.195010557817909,9.357019943770087,25.009094216078566,25.560809991512087,-14.879999999999995,1774532.0003702918,10.074383185272612,0.189099314436421
2015-07-22T00:00:00Z,276.49,277.97,275,277.68,8301,14400.550000000017,308.8538627846554,284.72,280.175,256.11,241.65499999999997,238.20999999999998,241.65499999999997,238.20999999999998,277.8745000000005,301.97830590277977,253.77069409722128,278.899927234128,279.82427118664293,279.57777777777784,283.9442222222218,8301,14400.550000000017,55.06496656044248,62.689140035972784,NaN,NaN,50,-2.2177289538255227,6.584858751488184,8.802587705313707,22.58498175532935,25.534875087353026,-32.870000000000005,1781211.929663221,9.566927243467429,0.173486994328585
2015-07-23T00:00:00Z,277.5,278.55,275.79,276.61,6418,14265.400000000018,307.3921082732692,283.005,282.515,256.47,241.65499999999997,238.20999999999998,241.65499999999997,238.20999999999998,278.9090000000005,300.8323317723118,256.9856682276892,278.44194178730237,279.27861694931437,278.3622222222223,282.1182222222218,6418,14265.400000000018,54.131916087592764,61.848119047620166,NaN,NaN,50,-2.284932295246456,5.946422336255637,8.231354631502093,16.166936790923856,21.25367092077727,-16.069999999999993,1778607.5238661193,9.080718154648327,0.15720777581441456
2015-07-24T00:00:00Z,276.61,290.53,275.9,289.01,15838,14664.250000000018,305.9888239423384,282.355,283.145,224.8,242.89,238.20999999999998,242.89,238.20999999999998,280.3495000000005,300.909972246495,259.789027753506,280.5555534298419,279.3836935594515,278.7333333333334,280.5833333333329,15838,14664.250000000018,62.138544201691644,60.970730734329656,NaN,NaN,50,-1.4909787787247355,6.367631158096174,7.858609936820909,36.558669001751284,25.103529182668165,1.4599999999999795,1791154.5108791064,9.477095429316304,0.14667743118139653
2015-07-25T00:00:00Z,289,292,286.5,288.78,7517,13975.100000000017,304.64167098464486,282.155,285.195,226.92,248.3075,243.515,248.3075,243.515,281.2135000000005,301.66585856811656,260.7611414318845,282.2004427438735,279.8605548475613,279.94333333333344,279.5722222222218,7517,13975.100000000017,61.92263095232877,59.90324413216094,NaN,NaN,50,-1.0015080340937264,6.606724894203751,7.608232928297477,36.05516637478102,29.593590722485388,3.109999999999957,1789869.7872427427,9.193017184365138,0.1454578714614768
2015-07-26T00:00:00Z,288.97,294,287.41,293.19,5282,13240.400000000018,303.34840414525905,284.31,285.195,235.54,249.015,243.515,249.015,243.515,282.44750000000056,302.6618383517418,262.23316164825934,284.3983541950988,280.899243878049,281.47222222222234,279.6177777777774,5282,13240.400000000018,64.47173550827117,58.6328773816896,NaN,NaN,50,-0.4301434578099883,7.070553606034991,7.50069706384498,54.346694429984346,42.32017660217222,15.300000000000011,1793853.3289726365,9.007087385481912,0.1431369606864368
2015-07-27T00:00:00Z,292.85,297.44,286.43,294.29,14638,13286.300000000017,302.1068679794487,286.03,285.195,233.49,249.015,243.515,249.015,243.515,283.8865000000006,303.14811392507636,264.6248860749248,286.37668335607907,282.3945951024392,283.41666666666674,280.38555555555513,14638,13286.300000000017,65.09935006746306,58.53343516572789,NaN,NaN,50,-0.04765737290448335,7.441125347714376,7.488782720618859,87.46518105849592,59.289013954420426,14.860000000000014,1800115.3616701842,9.150152572233205,0.13569940046515588
2015-07-28T00:00:00Z,294.03,297,292.19,294.01,8763,12923.950000000017,300.9149932602707,286.03,285.195,231,249.3725,243.515,249.3725,243.515,285.05550000000056,303.7876546811551,266.323345318846,287.90334668486327,284.2868760819514,285.47666666666674,281.80844444444404,8763,12923.950000000017,64.78562609459833,58.677256913591854,NaN,NaN,50,0.10843302491508489,7.624324001762716,7.515890976847631,86.3509749303621,76.05428347294746,17.21999999999997,1797983.8211296436,8.840141674216548,0.13142812316306485
2015-07-29T00:00:00Z,294.01,294.57,287.27,289.85,10199,12740.400000000018,299.7707935298599,286.22,286.02,228.89,250.6675,243.515,250.6675,243.515,286.10200000000054,303.39475987223375,268.80924012776734,288.2926773478906,285.8343008655611,286.6866666666668,283.3991111111107,10199,12740.400000000018,60.1478364535369,58.586655651851004,NaN,NaN,50,-0.1334192009084303,7.349116975712093,7.482536176620523,69.79705531237575,81.20440376707792,14.379999999999995,1794993.9772940273,8.730131554629653,0.12088527778367975
2015-07-30T00:00:00Z,289.85,290.08,284.53,288.01,8098,11689.250000000018,298.67236178866546,286.22,288.37,209.72,254.66750000000002,246.885,254.66750000000002,246.885,286.24100000000055,303.54817411938603,268.9338258806151,288.2361418783125,287.0414406924489,287.9366666666668,284.99777777777734,8098,11689.250000000018,58.164486015408585,58.73959656997509,NaN,NaN,50,-0.4636547910783708,6.902967687772559,7.36662247885093,62.47512932749698,72.87438652341162,9.050000000000011,1797051.3070237571,8.502979300727535,0.12092728937773027
2015-07-31T00:00:00Z,288.29,289,281.8,284.33,7891,11500.850000000017,297.61786731711885,286.615,290.5,222.38,257.8425,248.785,257.8425,248.785,285.8755000000005,303.01914194093234,268.73185805906866,287.45491350264996,287.6527525539591,288.67555555555566,286.438444444444,7891,11500.850000000017,54.307451308512135,58.55931738039339,NaN,NaN,50,-0.9483436047930596,6.181192972859606,7.129536577652665,42.55039439088511,58.27419301025262,7.569999999999993,1794705.9264682014,8.409909350675568,0.11993781867233683
2015-08-01T00:00:00Z,284.69,285.16,276.66,280.19,7059,10730.300000000017,296.6055526244341,286.66999999999996,290.5,225.8,258.36,248.785,258.36,248.785,284.3575000000005,297.37233595742936,271.3426640425717,286.00193080211994,287.57780204316725,289.07333333333344,287.56977777777735,7059,10730.300000000017,50.26884288771435,58.22375079417246,NaN,NaN,50,-1.5316271766948661,5.215002606784083,6.746629783478949,24.408413672217332,43.144645796866484,2.509999999999991,1793510.0488211426,8.416344397055884,0.09153854536932421
2015-08-02T00:00:00Z,280.19,282.9,276.57,282.32,4482,9466.750000000018,295.6337305194567,287.005,290.5,225.09,259.385,248.785,259.385,248.785,283.8395000000005,296.30104641282117,271.37795358717983,285.26554464169595,287.0502416345338,288.3300000000001,288.140444444444,4482,9466.750000000018,52.236861176561696,58.096914743483346,NaN,NaN,50,-1.7425037039721563,4.568500153513753,6.311003857485909,33.74233128834352,33.56704645048199,5.7099999999999795,1797170.7028495786,8.267319797266177,0.08780699242227136
2015-08-03T00:00:00Z,282.53,285.8,279.52,280.43,6293,9264.300000000017,294.70078129867846,287.005,291.95500000000004,231.65,260.105,248.785,260.105,248.785,283.4835000000005,295.9074515050093,271.0595484949917,284.29843571335675,286.251393307627,287.4022222222223,288.2835555555551,6293,9264.300000000017,50.33348575209603,57.679406419667366,NaN,NaN,50,-1.9614837045187938,3.859149226837417,5.820632931356211,24.197860962566878,27.449535307709244,-8.579999999999984,1792701.4703655022,8.125368383175738,0.08765202563823841
2015-08-04T00:00:00Z,280.43,285.88,280.43,285,6184,9084.650000000018,293.80515004673134,287.005,293.31,230.54,268.3425,256.87,268.3425,256.87,283.4500000000005,295.8537849061832,271.0462150938178,284.4387485706854,285.4919146461016,286.49222222222227,287.99466666666615,6184,9084.650000000018,54.637588205339725,57.69366580511126,NaN,NaN,50,-1.7573307852523126,3.6239694497908204,5.381300235043133,44.56327985739751,34.16782403610264,-3.7799999999999727,1796888.4355031168,7.934270641520327,0.08752009106496858
2015-08-05T00:00:00Z,284.91,285.86,280.63,281.13,6526,8356.850000000017,292.9453440448621,286.78499999999997,295.15,229,270.71250000000003,258.53999999999996,270.71250000000003,258.53999999999996,283.61200000000053,295.80390977651643,271.42009022348464,283.7769988565483,284.7563317168813,285.03000000000003,287.26555555555507,6526,8356.850000000017,50.635783399623406,57.37729557933847,NaN,NaN,50,-1.8332841529584742,3.0896950438450403,4.922979196803515,24.66512702078513,31.142089280249838,-12.060000000000002,1791610.2366503445,7.741108452840305,0.08597597969420107
2015-08-06T00:00:00Z,281.13,281.65,276.6,277.48,7100,8138.5500000000175,292.1199302830676,285.57,295.15,229.86,282.0575,268.51,282.0575,268.51,283.51450000000057,295.86873405147844,271.1602659485227,282.51759908523866,284.059465373505,283.1933333333334,286.089555555555,7100,8138.5500000000175,47.12967447889219,56.8771354644313,NaN,NaN,50,-2.062602802276709,2.3447256939576278,4.407328496234337,7.3351903435470724,25.5211990739099,-16.810000000000002,1786984.692095889,7.548886420494567,0.08715063287047294
2015-08-07T00:00:00Z,277.48,280.43,274.19,279.63,8634,8102.650000000018,291.32753307174494,282.135,291.52,227.96,283.2325,268.51,283.2325,268.51,283.6565000000005,295.7610665349419,271.5519334650591,281.9400792681909,283.39437229880406,282.0577777777778,284.83511111111056,8634,8102.650000000018,49.3542205695229,55.96396949070496,NaN,NaN,50,-2.0011830372512422,1.9058496996702843,3.9070327369215265,23.39784946236558,18.466055608899264,-14.379999999999995,1793404.8459420428,7.455394533316384,0.08534665368106407
2015-08-08T00:00:00Z,279.94,279.97,260.41,262.19,10247,8361.750000000018,290.56683174887513,274.70500000000004,278.925,229.18,284.2975,268.51,284.2975,268.51,282.9925000000005,297.9429285891348,268.04207141086624,277.9900634145527,282.13269783904326,279.1888888888889,283.1924444444439,10247,8361.750000000018,36.08939083986283,54.11873805410024,NaN,NaN,50,-3.0063807254766894,0.14905683007566495,3.1554375555523544,4.806913313529501,11.846651039814054,-27.660000000000025,1785022.841852063,8.32000920950807,0.10565953931029444
2015-08-09T00:00:00Z,262.19,268.95,261.01,265.05,8854,8364.850000000017,288.7574218439426,273.145,278.925,227.28,284.2975,268.51,284.2975,268.51,282.2970000000005,299.1111275122698,265.4828724877312,275.4020507316422,280.3253582712346,277.04666666666674,281.3033333333328,8854,8364.850000000017,38.98549839126107,52.29829254574238,NaN,NaN,50,-3.3250687204584333,-1.000898345020687,2.3241703754377463,12.530380772346719,13.578381182747265,-22.95999999999998,1785178.9577210809,8.292865694543208,0.11912367125594155
2015-08-10T00:00:00Z,265.05,266.79,261.6,264.33,9673,8399.850000000017,287.05657653330604,273.145,278.925,230.52,284.2975,268.51,284.2975,268.51,281.6755000000005,300.1037603356575,263.2472396643435,273.1876405853138,278.2074866169877,275.2844444444445,279.35422222222167,9673,8399.850000000017,38.512354813266576,50.399221456156916,NaN,NaN,50,-3.417648320575109,-1.94789002528114,1.469758295293969,10.713309647444552,9.350201244440257,-20,1785682.1773742598,8.071232430647264,0.13084744917933555
2015-08-11T00:00:00Z,264.11,271.5,264.07,271.15,8363,8402.950000000017,285.4577819413077,273.145,278.925,235.6,285.02500000000003,268.51,285.02500000000003,268.51,281.3490000000005,300.27355537123236,262.42444462876864,272.780112468251,276.2599892935902,274.04333333333335,277.5242222222217,8363,8402.950000000017,45.286033904289425,49.00639344256343,NaN,NaN,50,-2.874679686592263,-2.1235913129463597,0.7510883736459032,31.440281030444854,18.22799048341204,-9.04000000000002,1793257.2769704913,8.02543011417246,0.13452726237684745
2015-08-12T00:00:00Z,271.15,271.16,265.71,267.73,9503,8557.200000000017,283.95491502482923,273.145,278.925,240.28,285.7025,268.51,285.7025,268.51,280.9050000000005,300.65225449268365,261.1577455073173,271.7700899746008,274.2259914348721,272.63222222222225,275.63911111111054,9503,8557.200000000017,42.743132517790606,47.76320030429583,NaN,NaN,50,-2.608765946096972,-2.509869058975312,0.09889688712166012,24.671385237613762,22.274991971834385,-14.589999999999975,1790798.7026585648,7.841470820303002,0.1405973869648681
2015-08-13T00:00:00Z,267.53,267.88,262.32,264.48,10700,8300.300000000017,282.54222012333946,273.135,278.925,240.19,286.6225,268.51,286.6225,268.51,279.67850000000055,300.28807959296336,259.06892040703775,270.31207197968064,272.6903931478977,270.3522222222222,273.8717777777772,10700,8300.300000000017,40.4203566226986,46.49576249053083,NaN,NaN,50,-2.513649574933554,-3.0431650815452826,-0.5295155066117284,14.235746764602997,23.449137677553868,-15.949999999999989,1788412.3717233131,7.678508618852788,0.147380507210692
2015-08-14T00:00:00Z,264.74,266.99,262,265.4,8015,8325.200000000017,281.2142869159391,271.03,278.925,244.21,286.8675,268.51,286.8675,268.51,278.5095000000005,299.56884896901494,257.4501510309861,269.3296575837445,271.4759145183182,268.6044444444444,272.1833333333327,8015,8325.200000000017,41.39129625604071,45.573179986782876,NaN,NaN,50,-2.25872306936118,-3.3529193433132036,-1.0941962739520235,19.591676482135682,19.499602828117478,-19.600000000000023,1791319.616212291,7.486472288934732,0.1512289452892227
2015-08-15T00:00:00Z,265.57,266.5,260.45,261.46,5478,8335.000000000018,279.96602970098274,270.42,278.925,238.35,285.2575,268.51,285.2575,268.51,276.9230000000005,298.0999196059943,255.74608039400675,267.7557260669956,270.3895316146545,266.8244444444444,270.4913333333327,5478,8335.000000000018,38.49779755302826,44.7323910343053,NaN,NaN,50,-2.2220000956323576,-3.8716963934924706,-1.649696297860113,4.122497055359072,12.649973434032582,-19.670000000000016,1787670.634394109,7.383867125439395,0.15294446186119406
2015-08-16T00:00:00Z,261.46,262.2,254.01,256.11,9591,8082.650000000018,278.79266791892377,266.99,275.725,238.66,282.4475,268.51,282.4475,268.51,275.0140000000005,296.4662366199614,253.56176338003965,265.4265808535965,268.91882529172364,264.21111111111105,268.52488888888826,9591,8082.650000000018,34.92735383155228,43.495997652518916,NaN,NaN,50,-2.408886465623508,-4.660804379889498,-2.25191791426599,6.5892689049263335,10.101147480807027,-21.370000000000005,1782998.0959325705,7.441448045050867,0.15600832408503454
